id,value
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Onoclea,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Onoclea.struthiopteris,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Phegopteris,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Phegopteris.connectilis,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Thelypteris,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Thelypteris.dentata,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Thelypteris.limbosperma,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Thelypteris.palustris,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Thelypteris.pozoi,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Woodsia,2.75
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Woodsia.alpina,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Woodsia.glabella,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Woodsia.ilvensis,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Woodsia.pulchella,2.5
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Woodwardia,1.5
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Woodwardia.radicans,1.5
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.DENNSTAEDTIACEAE,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.DENNSTAEDTIACEAE.Pteridium,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.DENNSTAEDTIACEAE.Pteridium.aquilinum,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.DENNSTAEDTIACEAE.Pteridium.pinetorum,2.5
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.POLYPODIACEAE,2.462
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.POLYPODIACEAE.Arachniodes,1.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.POLYPODIACEAE.Arachniodes.webbiana,0.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.POLYPODIACEAE.Davallia,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.POLYPODIACEAE.Davallia.canariensis,2.7
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.POLYPODIACEAE.Dryopteris,2.846
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.POLYPODIACEAE.Dryopteris.aemula,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.POLYPODIACEAE.Dryopteris.affinis,2.714
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.POLYPODIACEAE.Dryopteris.aitoniana,3.0
