id,value
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES,2.339
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE,2.339
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Anacamptis,2.615
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Cypripedium,2.5
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Dactylorhiza,2.579
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Epipactis,1.667
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Gymnadenia,1.818
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Himantoglossum,1.556
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Neotinea,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Ophrys,2.759
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Orchis,2.6
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Platanthera,1.75
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Serapias,2.625
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Traunsteinera,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Calypso,2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Cephalanthera,2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Chamorchis,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Corallorhiza,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Epipogium,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Gennaria,0.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Goodyera,1.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Habenaria,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Hammarbya,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Limodorum,2.5
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Liparis,2.667
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Malaxis,2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Neottia,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Neottianthe,0.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Pseudorchis,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Spiranthes,2.667
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Steveniella,0.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES,2.333
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE,2.286
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Alisma,2.5
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Baldellia,2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Caldesia,2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Damasonium,1.667
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Luronium,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Sagittaria,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.BUTOMACEAE,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.BUTOMACEAE.Butomus,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ARALES,2.625
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ARALES.ARACEAE,2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ARALES.ARACEAE.Arum,1.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ARALES.ARACEAE.Biarum,2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ARALES.ARACEAE.Calla,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ARALES.LEMNACEAE,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ARALES.LEMNACEAE.Lemna,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ARALES.LEMNACEAE.Spirodela,3.0
